,Path,CarProfile,Velocity,Translation,Rotation,Position,HIC15_max,HIC36_max,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,BrIC_abs_max,Chest_Resultant_Acceleration_max,Chest_Resultant_Acceleration_CLIP3ms_max
289,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=120_pos=initial.txt,FCR,80,400,120,initial,1751.315,2145.36,91.614,162.792,35.108,1.513,24.193,19.2
290,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=150_pos=initial.txt,FCR,80,400,150,initial,760.804,761.249,62.952,109.89,17.776,0.972,27.842,18.733
291,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=180_pos=initial.txt,FCR,80,400,180,initial,113.517,172.877,54.428,30.173,35.34,0.947,35.599,26.602
292,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=210_pos=initial.txt,FCR,80,400,210,initial,610.879,610.879,48.255,91.342,48.55,1.226,36.18,19.495
293,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=240_pos=initial.txt,FCR,80,400,240,initial,1492.672,1505.362,69.041,146.407,73.856,1.263,36.041,30.024
294,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=270_pos=initial.txt,FCR,80,400,270,initial,1719.215,1749.567,52.086,127.633,61.969,1.405,31.085,21.95
295,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=300_pos=initial.txt,FCR,80,400,300,initial,1748.088,1780.514,78.021,146.839,91.203,1.189,45.4,33.759
296,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=30_pos=initial.txt,FCR,80,400,30,initial,460.538,460.538,52.478,67.476,56.388,0.922,28.816,19.657
297,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=330_pos=initial.txt,FCR,80,400,330,initial,846.079,846.079,27.613,115.938,29.935,0.838,26.865,19.149
298,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=60_pos=initial.txt,FCR,80,400,60,initial,1847.869,2101.902,105.167,136.362,47.131,1.518,32.567,27.807
299,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=400_rot=90_pos=initial.txt,FCR,80,400,90,initial,2197.984,2894.155,103.991,147.397,27.071,1.783,27.696,21.909
300,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=0_pos=initial.txt,MPV,100,-200,0,initial,99.499,131.478,41.52,10.045,28.507,1.036,36.851,31.814
301,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=120_pos=initial.txt,MPV,100,-200,120,initial,271710.697,271710.697,1995.171,2886.273,403.479,1.875,408.053,222.988
302,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=150_pos=initial.txt,MPV,100,-200,150,initial,8381.891,8381.891,306.145,429.382,101.777,1.162,69.728,33.836
303,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=180_pos=initial.txt,MPV,100,-200,180,initial,102.639,159.475,36.88,18.299,60.3,0.978,41.498,29.93
304,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=210_pos=initial.txt,MPV,100,-200,210,initial,22390.616,22390.616,208.85,1174.464,108.789,1.748,98.67,58.625
305,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=240_pos=initial.txt,MPV,100,-200,240,initial,8525.211,8525.211,119.117,470.301,26.353,1.262,47.085,38.449
306,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=270_pos=initial.txt,MPV,100,-200,270,initial,14493.911,14493.911,168.464,616.899,36.612,1.36,37.344,32.235
307,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=300_pos=initial.txt,MPV,100,-200,300,initial,17600.774,17600.774,111.323,767.608,118.727,1.794,61.127,43.6
308,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=30_pos=initial.txt,MPV,100,-200,30,initial,3368.644,3368.644,132.113,187.464,112.851,1.052,48.093,29.396
309,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=330_pos=initial.txt,MPV,100,-200,330,initial,9289.188,9289.188,98.502,716.627,91.945,1.648,75.218,34.148
310,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=60_pos=initial.txt,MPV,100,-200,60,initial,249033.612,249033.612,2368.345,2222.087,302.913,1.82,384.372,129.86
311,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-200_rot=90_pos=initial.txt,MPV,100,-200,90,initial,231618.089,231618.089,2154.796,2241.274,53.61,1.963,301.804,75.037
312,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=0_pos=initial.txt,MPV,100,-400,0,initial,101.23,128.744,43.655,17.696,28.728,1.001,35.984,32.13
313,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=120_pos=initial.txt,MPV,100,-400,120,initial,56044.863,56044.863,343.578,1777.265,76.102,1.659,383.506,90.504
314,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=150_pos=initial.txt,MPV,100,-400,150,initial,22553.255,22553.255,687.399,1027.66,218.838,1.404,160.48,63.401
315,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=180_pos=initial.txt,MPV,100,-400,180,initial,92.91,118.519,36.058,10.546,26.845,0.947,47.694,35.63
316,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=210_pos=initial.txt,MPV,100,-400,210,initial,16897.93,16897.93,108.782,1079.899,124.65,1.796,77.15,44.835
317,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=240_pos=initial.txt,MPV,100,-400,240,initial,16143.247,16143.247,131.137,801.83,44.625,1.381,72.333,43.614
318,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=270_pos=initial.txt,MPV,100,-400,270,initial,28066.594,28066.594,388.468,1249.509,162.259,1.567,114.759,48.197
319,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=300_pos=initial.txt,MPV,100,-400,300,initial,19715.076,19715.076,179.452,937.416,176.835,1.465,88.364,55.865
320,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=30_pos=initial.txt,MPV,100,-400,30,initial,5242.051,5242.051,256.206,394.692,55.315,1.21,98.674,47.676
321,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=330_pos=initial.txt,MPV,100,-400,330,initial,36572.777,36572.777,615.43,1279.35,148.961,1.84,137.608,47.559
322,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=60_pos=initial.txt,MPV,100,-400,60,initial,9620.333,9620.333,371.746,318.55,66.086,1.715,102.461,53.299
323,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=-400_rot=90_pos=initial.txt,MPV,100,-400,90,initial,37872.833,37872.833,771.053,744.871,71.691,1.721,123.654,73.594
324,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=0_pos=initial.txt,MPV,100,0,0,initial,109.378,158.633,38.191,20.948,55.326,1.016,41.562,31.744
325,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=120_pos=initial.txt,MPV,100,0,120,initial,277304.682,277304.682,2197.343,2666.237,438.256,1.911,426.869,157.584
326,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=150_pos=initial.txt,MPV,100,0,150,initial,5179.496,5179.496,231.152,250.143,105.083,1.078,66.215,35.434
327,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=180_pos=initial.txt,MPV,100,0,180,initial,113.908,166.684,41.223,16.733,46.903,1.049,43.864,30.667
328,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=210_pos=initial.txt,MPV,100,0,210,initial,12450.925,12450.925,199.79,653.445,129.62,1.655,78.023,35.756
329,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=240_pos=initial.txt,MPV,100,0,240,initial,23269.897,23269.897,148.237,873.418,58.33,1.219,56.515,41.223
330,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=270_pos=initial.txt,MPV,100,0,270,initial,19645.608,19645.608,241.926,825.599,46.51,1.591,63.569,37.924
331,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=300_pos=initial.txt,MPV,100,0,300,initial,14249.971,14249.971,86.278,731.373,44.096,1.603,44.066,36.531
332,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=30_pos=initial.txt,MPV,100,0,30,initial,4285.887,4285.887,236.366,247.287,101.425,1.033,53.214,46.018
333,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=330_pos=initial.txt,MPV,100,0,330,initial,11470.958,11470.958,137.278,790.825,75.533,1.569,80.973,38.829
334,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=60_pos=initial.txt,MPV,100,0,60,initial,254764.373,254764.373,2252.633,2469.477,425.189,1.931,433.766,186.866
335,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=0_rot=90_pos=initial.txt,MPV,100,0,90,initial,125373.332,125373.332,1428.696,1474.982,46.878,1.949,201.812,94.292
336,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=0_pos=initial.txt,MPV,100,200,0,initial,22900.504,22900.504,525.959,765.341,265.766,1.519,109.921,49.682
337,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=120_pos=initial.txt,MPV,100,200,120,initial,61137.901,61137.901,285.409,1894.602,342.429,1.84,433.764,87.233
338,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=150_pos=initial.txt,MPV,100,200,150,initial,5089.183,5089.183,273.375,267.899,80.193,1.151,69.557,35.151
339,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=180_pos=initial.txt,MPV,100,200,180,initial,107.416,139.8,43.808,13.965,37.067,1.022,40.016,31.326
340,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=210_pos=initial.txt,MPV,100,200,210,initial,18971.116,18971.116,128.115,1156.845,165.784,1.797,141.857,64.126
341,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=240_pos=initial.txt,MPV,100,200,240,initial,27760.567,27760.567,244.529,988.804,107.465,1.624,91.819,53.196
342,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=270_pos=initial.txt,MPV,100,200,270,initial,20013.06,20013.06,166.274,721.245,41.769,1.491,42.545,32.24
343,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=300_pos=initial.txt,MPV,100,200,300,initial,16301.457,16301.457,227.646,797.318,50.389,1.264,105.529,46.067
344,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=30_pos=initial.txt,MPV,100,200,30,initial,22901.601,22901.601,525.959,765.341,265.766,1.519,109.922,49.682
345,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=330_pos=initial.txt,MPV,100,200,330,initial,6874.219,6874.219,147.478,506.133,62.902,1.531,46.572,30.499
346,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=60_pos=initial.txt,MPV,100,200,60,initial,66920.402,66920.402,326.118,2073.638,67.844,1.747,455.697,117.906
347,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=200_rot=90_pos=initial.txt,MPV,100,200,90,initial,153239.979,153239.979,1687.869,1608.258,135.816,1.885,266.671,50.432
348,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=0_pos=initial.txt,MPV,100,400,0,initial,80.028,113.36,35.944,17.112,26.622,0.867,49.588,34.549
349,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=120_pos=initial.txt,MPV,100,400,120,initial,12863.245,12863.245,798.09,305.702,540.136,1.478,112.327,59.075
350,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=150_pos=initial.txt,MPV,100,400,150,initial,1506.747,1506.747,94.188,119.523,147.854,1.127,31.351,28.939
351,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=180_pos=initial.txt,MPV,100,400,180,initial,82.601,113.229,35.036,26.237,38.094,0.987,35.837,27.388
352,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=210_pos=initial.txt,MPV,100,400,210,initial,37286.593,37286.593,548.221,1007.082,225.734,1.863,148.967,51.659
353,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=240_pos=initial.txt,MPV,100,400,240,initial,24092.392,24092.392,322.939,629.856,542.102,1.805,101.687,63.091
354,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=270_pos=initial.txt,MPV,100,400,270,initial,4667.5,4667.5,60.883,226.149,127.784,1.388,39.234,35.456
355,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=300_pos=initial.txt,MPV,100,400,300,initial,31292.727,31292.727,218.178,1351.596,725.251,1.964,113.921,37.272
356,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=30_pos=initial.txt,MPV,100,400,30,initial,14240.61,14240.61,465.128,807.551,328.926,1.188,137.738,47.896
357,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=330_pos=initial.txt,MPV,100,400,330,initial,49064.838,49064.838,152.686,1907.258,554.103,1.984,105.952,68.258
358,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=60_pos=initial.txt,MPV,100,400,60,initial,72493.293,72493.293,1750.208,1059.063,389.021,1.571,209.08,78.814
359,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=100_tra=400_rot=90_pos=initial.txt,MPV,100,400,90,initial,46346.347,46346.347,1702.664,745.144,619.684,2.043,270.086,66.214
360,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=0_pos=initial.txt,MPV,20,-200,0,initial,103.28,133.316,42.01,13.188,26.757,1.033,38.9,34.388
361,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=120_pos=initial.txt,MPV,20,-200,120,initial,57312.34,57312.34,769.984,1137.706,73.244,1.799,109.235,67.941
362,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=150_pos=initial.txt,MPV,20,-200,150,initial,4612.225,4612.225,277.939,301.997,112.725,1.01,60.05,32.773
363,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=180_pos=initial.txt,MPV,20,-200,180,initial,121.819,162.005,43.696,11.158,18.562,1.066,47.29,30.257
364,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=210_pos=initial.txt,MPV,20,-200,210,initial,8374.225,8374.225,105.65,734.525,112.148,1.599,87.23,39.804
365,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=240_pos=initial.txt,MPV,20,-200,240,initial,43239.457,43239.457,242.357,1434.157,144.405,2.128,91.268,42.317
366,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=270_pos=initial.txt,MPV,20,-200,270,initial,36247.322,36247.322,216.452,1145.227,42.88,1.983,99.852,51.31
367,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=300_pos=initial.txt,MPV,20,-200,300,initial,25602.982,25602.982,142.647,977.234,81.291,2.221,124.849,57.718
368,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=30_pos=initial.txt,MPV,20,-200,30,initial,1921.552,1921.552,234.436,103.847,100.646,1.072,63.789,46.605
369,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=330_pos=initial.txt,MPV,20,-200,330,initial,10398.11,10398.11,178.007,964.669,128.2,1.717,122.431,53.782
370,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=60_pos=initial.txt,MPV,20,-200,60,initial,66975.773,66975.773,536.772,1501.652,75.733,1.741,287.914,90.784
371,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-200_rot=90_pos=initial.txt,MPV,20,-200,90,initial,166095.126,166095.126,691.621,2763.835,96.44,1.936,454.27,256.961
372,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=0_pos=initial.txt,MPV,20,-400,0,initial,94.38,125.144,41.374,17.652,29.319,0.972,35.427,33.02
373,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=120_pos=initial.txt,MPV,20,-400,120,initial,49633.113,49633.113,680.95,1767.8,229.34,1.65,428.421,97.717
374,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=150_pos=initial.txt,MPV,20,-400,150,initial,21387.845,21387.845,757.051,832.545,200.943,1.43,126.687,54.315
375,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=180_pos=initial.txt,MPV,20,-400,180,initial,92.068,175.636,35.522,9.7,18.598,0.886,55.295,35.825
376,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=210_pos=initial.txt,MPV,20,-400,210,initial,12606.816,12606.816,200.595,956.119,98.704,1.674,87.836,37.096
377,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=240_pos=initial.txt,MPV,20,-400,240,initial,37885.681,37885.681,338.008,1385.34,123.359,1.488,134.479,49.699
378,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=270_pos=initial.txt,MPV,20,-400,270,initial,36433.463,36433.463,106.53,1552.863,232.168,1.84,59.456,31.686
379,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=300_pos=initial.txt,MPV,20,-400,300,initial,32837.464,32837.464,198.292,1388.26,110.328,1.421,61.962,40.468
380,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=30_pos=initial.txt,MPV,20,-400,30,initial,7265.01,7265.01,381.553,368.995,42.676,1.194,75.688,42.113
381,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=330_pos=initial.txt,MPV,20,-400,330,initial,30529.824,30529.824,557.969,852.54,117.848,1.808,147.769,73.781
382,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=60_pos=initial.txt,MPV,20,-400,60,initial,35233.788,35233.788,936.245,742.3,163.086,1.536,157.216,43.824
383,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=-400_rot=90_pos=initial.txt,MPV,20,-400,90,initial,8886.127,8886.127,594.299,293.008,35.566,1.813,94.886,64.849
384,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=0_pos=initial.txt,MPV,20,0,0,initial,109.816,168.066,41.362,11.046,22.883,0.994,43.54,32.856
385,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=120_pos=initial.txt,MPV,20,0,120,initial,145761.624,145761.624,815.451,2640.771,327.214,1.823,424.355,258.5
386,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=150_pos=initial.txt,MPV,20,0,150,initial,8190.875,8190.875,406.072,442.998,91.553,1.186,101.002,48.963
387,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=180_pos=initial.txt,MPV,20,0,180,initial,99.336,135.949,39.556,9.594,22.619,1.008,35.865,35.103
388,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=210_pos=initial.txt,MPV,20,0,210,initial,6514.914,6514.914,117.963,685.268,64.485,1.541,88.872,38.09
389,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=240_pos=initial.txt,MPV,20,0,240,initial,70632.914,70632.914,202.968,1926.961,155.588,2.095,77.509,46.82
390,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=270_pos=initial.txt,MPV,20,0,270,initial,29344.507,29344.507,191.056,1267.113,18.844,1.393,56.764,37.799
391,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=300_pos=initial.txt,MPV,20,0,300,initial,35415.737,35415.737,137.988,1432.495,109.0,2.208,85.444,47.03
392,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=30_pos=initial.txt,MPV,20,0,30,initial,5620.899,5620.899,321.116,390.304,88.835,1.107,73.858,35.126
393,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=330_pos=initial.txt,MPV,20,0,330,initial,11638.036,11638.036,237.594,843.191,95.047,1.677,106.844,43.261
394,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=60_pos=initial.txt,MPV,20,0,60,initial,64510.45,64510.45,329.548,2023.315,130.434,1.755,469.774,97.689
395,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=0_rot=90_pos=initial.txt,MPV,20,0,90,initial,88921.42,88921.42,951.012,1343.408,57.269,2.07,141.404,69.797
396,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=0_pos=initial.txt,MPV,20,200,0,initial,97.455,175.625,40.74,12.266,47.829,0.927,54.398,33.987
397,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=120_pos=initial.txt,MPV,20,200,120,initial,53528.247,53528.247,423.486,1545.111,154.162,1.794,339.167,74.549
398,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=150_pos=initial.txt,MPV,20,200,150,initial,7969.15,7969.15,391.962,410.133,69.006,1.168,98.977,46.517
399,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=180_pos=initial.txt,MPV,20,200,180,initial,101.25,139.587,41.051,25.117,31.212,1.015,39.175,29.2
400,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=210_pos=initial.txt,MPV,20,200,210,initial,11397.127,11397.127,123.098,907.441,71.62,1.706,140.453,54.461
401,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=240_pos=initial.txt,MPV,20,200,240,initial,19900.03,19900.03,140.764,901.83,89.787,1.382,84.639,55.873
402,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=270_pos=initial.txt,MPV,20,200,270,initial,39940.61,39940.61,256.999,1506.387,173.457,1.664,56.276,36.359
403,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=300_pos=initial.txt,MPV,20,200,300,initial,58934.146,58934.146,119.947,1917.081,157.345,1.978,50.313,36.655
404,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=30_pos=initial.txt,MPV,20,200,30,initial,19883.687,19883.687,334.409,940.112,293.03,1.509,137.769,53.946
405,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=330_pos=initial.txt,MPV,20,200,330,initial,12807.607,12807.607,277.702,878.83,62.93,1.698,65.128,37.847
406,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=60_pos=initial.txt,MPV,20,200,60,initial,190187.668,190187.668,2418.737,2001.988,299.535,1.689,361.798,184.604
407,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=200_rot=90_pos=initial.txt,MPV,20,200,90,initial,92973.897,92973.897,470.477,2126.06,170.122,1.865,452.702,86.441
408,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=0_pos=initial.txt,MPV,20,400,0,initial,83.863,126.416,38.074,7.001,24.801,0.868,53.829,32.919
409,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=120_pos=initial.txt,MPV,20,400,120,initial,1461.217,1461.217,259.884,74.611,162.382,1.533,48.852,32.026
410,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=150_pos=initial.txt,MPV,20,400,150,initial,1094.493,1176.112,86.189,80.401,79.624,1.246,51.776,43.611
411,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=180_pos=initial.txt,MPV,20,400,180,initial,71.153,101.145,35.273,24.654,49.366,0.974,37.912,29.54
