Id,Path,CarProfile,Velocity,Translation,Rotation,GifPath,Head_Collision_XYZ_index,Head_Collision_X,Head_Collision_Y,Head_Collision_Z,Front_Height,Hood_Front_Width,Hood_Back_Width,Hood_Length,Hood_Angle,Windscreen_Length,Windscreen_Angle
116,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=20_tra=400_rot=90_pos=initial.txt,FCR,20,400,90,,112,233.321,313.166,1017.864,770,1160,1460,1070,11.0,816,30
117,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=0_pos=initial.txt,FCR,40,-200,0,,152,866.359,-219.743,984.052,770,1160,1460,1070,11.0,816,30
118,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=120_pos=initial.txt,FCR,40,-200,120,,111,187.109,-212.133,1033.501,770,1160,1460,1070,11.0,816,30
119,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=150_pos=initial.txt,FCR,40,-200,150,,130,388.348,-273.006,1040.209,770,1160,1460,1070,11.0,816,30
120,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=180_pos=initial.txt,FCR,40,-200,180,,169,1056.309,-166.73,994.524,770,1160,1460,1070,11.0,816,30
121,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=210_pos=initial.txt,FCR,40,-200,210,,114,263.692,-51.409,1026.005,770,1160,1460,1070,11.0,816,30
122,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=240_pos=initial.txt,FCR,40,-200,240,,107,110.259,-108.602,1011.951,770,1160,1460,1070,11.0,816,30
123,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=270_pos=initial.txt,FCR,40,-200,270,C:\Users\geork\projects\AIThesis\src\gifs\Q5_Type=FCR_Vel=40_tra=-200_rot=270_pos=initial.metadb.gif,102,112.576,-123.346,990.655,770,1160,1460,1070,11.0,816,30
124,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=300_pos=initial.txt,FCR,40,-200,300,,106,100.671,-178.998,1018.36,770,1160,1460,1070,11.0,816,30
125,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=30_pos=initial.txt,FCR,40,-200,30,,120,346.915,-64.777,1034.251,770,1160,1460,1070,11.0,816,30
126,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=330_pos=initial.txt,FCR,40,-200,330,,116,263.827,-259.456,1026.291,770,1160,1460,1070,11.0,816,30
127,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=60_pos=initial.txt,FCR,40,-200,60,,111,198.907,-70.112,1033.896,770,1160,1460,1070,11.0,816,30
128,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-200_rot=90_pos=initial.txt,FCR,40,-200,90,,106,145.619,-137.453,1027.117,770,1160,1460,1070,11.0,816,30
129,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=0_pos=initial.txt,FCR,40,-400,0,,142,712.404,-426.397,997.044,770,1160,1460,1070,11.0,816,30
130,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=120_pos=initial.txt,FCR,40,-400,120,,117,190.611,-383.191,1035.463,770,1160,1460,1070,11.0,816,30
131,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=150_pos=initial.txt,FCR,40,-400,150,,129,344.976,-457.777,1041.712,770,1160,1460,1070,11.0,816,30
132,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=180_pos=initial.txt,FCR,40,-400,180,,153,891.122,-401.236,989.707,770,1160,1460,1070,11.0,816,30
133,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=210_pos=initial.txt,FCR,40,-400,210,,116,251.247,-238.244,1023.865,770,1160,1460,1070,11.0,816,30
134,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=240_pos=initial.txt,FCR,40,-400,240,,113,134.706,-271.516,990.96,770,1160,1460,1070,11.0,816,30
135,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=270_pos=initial.txt,FCR,40,-400,270,,108,123.849,-290.151,985.635,770,1160,1460,1070,11.0,816,30
136,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=300_pos=initial.txt,FCR,40,-400,300,,111,123.402,-373.763,991.446,770,1160,1460,1070,11.0,816,30
137,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=30_pos=initial.txt,FCR,40,-400,30,,118,335.375,-318.569,1027.185,770,1160,1460,1070,11.0,816,30
138,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=330_pos=initial.txt,FCR,40,-400,330,,117,241.833,-407.718,1027.358,770,1160,1460,1070,11.0,816,30
139,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=60_pos=initial.txt,FCR,40,-400,60,,116,209.972,-249.534,1037.695,770,1160,1460,1070,11.0,816,30
140,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=-400_rot=90_pos=initial.txt,FCR,40,-400,90,,111,152.122,-297.668,1029.868,770,1160,1460,1070,11.0,816,30
141,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=0_pos=initial.txt,FCR,40,0,0,,160,1006.265,32.181,1000.141,770,1160,1460,1070,11.0,816,30
142,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=120_pos=initial.txt,FCR,40,0,120,,111,190.672,-41.031,1037.417,770,1160,1460,1070,11.0,816,30
143,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=150_pos=initial.txt,FCR,40,0,150,,124,354.064,-60.26,1038.597,770,1160,1460,1070,11.0,816,30
144,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=210_pos=initial.txt,FCR,40,0,210,,113,273.34,132.952,1025.18,770,1160,1460,1070,11.0,816,30
145,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=240_pos=initial.txt,FCR,40,0,240,,105,110.803,67.735,1014.299,770,1160,1460,1070,11.0,816,30
146,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=270_pos=initial.txt,FCR,40,0,270,,103,98.502,40.298,998.485,770,1160,1460,1070,11.0,816,30
147,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=300_pos=initial.txt,FCR,40,0,300,,106,111.012,2.004,1011.575,770,1160,1460,1070,11.0,816,30
148,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=30_pos=initial.txt,FCR,40,0,30,,127,373.127,170.106,1036.413,770,1160,1460,1070,11.0,816,30
149,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=330_pos=initial.txt,FCR,40,0,330,,112,261.865,-59.75,1023.146,770,1160,1460,1070,11.0,816,30
150,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=0_rot=90_pos=initial.txt,FCR,40,0,90,,105,147.894,37.806,1023.876,770,1160,1460,1070,11.0,816,30
151,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=0_pos=initial.txt,FCR,40,200,0,,159,983.531,273.069,986.248,770,1160,1460,1070,11.0,816,30
152,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=120_pos=initial.txt,FCR,40,200,120,,112,186.237,158.609,1029.269,770,1160,1460,1070,11.0,816,30
153,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=150_pos=initial.txt,FCR,40,200,150,,123,362.203,133.889,1039.491,770,1160,1460,1070,11.0,816,30
154,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=180_pos=initial.txt,FCR,40,200,180,,142,746.196,332.918,996.344,770,1160,1460,1070,11.0,816,30
155,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=210_pos=initial.txt,FCR,40,200,210,C:\Users\geork\projects\AIThesis\src\gifs\Q3_Type=FCR_Vel=40_tra=200_rot=210_pos=initial.metadb.gif,116,258.731,336.52,1030.85,770,1160,1460,1070,11.0,816,30
156,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=240_pos=initial.txt,FCR,40,200,240,,106,191.131,308.817,963.888,770,1160,1460,1070,11.0,816,30
157,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=270_pos=initial.txt,FCR,40,200,270,,103,182.356,174.815,948.229,770,1160,1460,1070,11.0,816,30
158,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=300_pos=initial.txt,FCR,40,200,300,,107,110.733,179.474,1013.109,770,1160,1460,1070,11.0,816,30
159,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=30_pos=initial.txt,FCR,40,200,30,,129,368.096,360.084,1037.821,770,1160,1460,1070,11.0,816,30
160,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=330_pos=initial.txt,FCR,40,200,330,,114,276.012,146.835,1023.332,770,1160,1460,1070,11.0,816,30
161,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=60_pos=initial.txt,FCR,40,200,60,,113,200.953,289.824,1028.621,770,1160,1460,1070,11.0,816,30
162,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=200_rot=90_pos=initial.txt,FCR,40,200,90,,108,155.486,203.082,1019.213,770,1160,1460,1070,11.0,816,30
163,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=0_pos=initial.txt,FCR,40,400,0,,149,848.625,500.623,979.175,770,1160,1460,1070,11.0,816,30
164,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=120_pos=initial.txt,FCR,40,400,120,,120,245.462,333.569,1033.981,770,1160,1460,1070,11.0,816,30
165,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=150_pos=initial.txt,FCR,40,400,150,,122,329.512,412.017,1027.321,770,1160,1460,1070,11.0,816,30
166,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=180_pos=initial.txt,FCR,40,400,180,C:\Users\geork\projects\AIThesis\src\gifs\Q1_Type=FCR_Vel=40_tra=400_rot=180_pos=initial.metadb.gif,144,668.159,538.34,1000.96,770,1160,1460,1070,11.0,816,30
167,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=210_pos=initial.txt,FCR,40,400,210,,120,216.804,482.335,1033.205,770,1160,1460,1070,11.0,816,30
168,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=240_pos=initial.txt,FCR,40,400,240,,114,87.214,416.473,1004.429,770,1160,1460,1070,11.0,816,30
169,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=270_pos=initial.txt,FCR,40,400,270,,113,113.465,325.211,995.853,770,1160,1460,1070,11.0,816,30
170,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=300_pos=initial.txt,FCR,40,400,300,,116,312.89,276.735,953.562,770,1160,1460,1070,11.0,816,30
171,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=30_pos=initial.txt,FCR,40,400,30,,135,349.603,556.874,1025.763,770,1160,1460,1070,11.0,816,30
172,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=330_pos=initial.txt,FCR,40,400,330,,119,259.78,331.664,1026.668,770,1160,1460,1070,11.0,816,30
173,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=40_tra=400_rot=60_pos=initial.txt,FCR,40,400,60,,119,166.419,456.227,1034.486,770,1160,1460,1070,11.0,816,30
174,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=0_pos=initial.txt,FCR,60,-200,0,,150,839.151,-232.811,1001.426,770,1160,1460,1070,11.0,816,30
175,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=120_pos=initial.txt,FCR,60,-200,120,,110,189.388,-208.358,1034.381,770,1160,1460,1070,11.0,816,30
176,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=150_pos=initial.txt,FCR,60,-200,150,,126,355.737,-260.206,1041.466,770,1160,1460,1070,11.0,816,30
177,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=180_pos=initial.txt,FCR,60,-200,180,,161,986.697,-179.726,991.351,770,1160,1460,1070,11.0,816,30
178,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=210_pos=initial.txt,FCR,60,-200,210,,113,264.422,-54.194,1024.028,770,1160,1460,1070,11.0,816,30
179,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=240_pos=initial.txt,FCR,60,-200,240,,106,108.984,-106.413,1015.457,770,1160,1460,1070,11.0,816,30
180,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=300_pos=initial.txt,FCR,60,-200,300,,107,211.392,-232.303,958.917,770,1160,1460,1070,11.0,816,30
181,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=30_pos=initial.txt,FCR,60,-200,30,,122,362.911,-48.909,1030.807,770,1160,1460,1070,11.0,816,30
182,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=330_pos=initial.txt,FCR,60,-200,330,,115,253.312,-244.746,1029.239,770,1160,1460,1070,11.0,816,30
183,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=60_pos=initial.txt,FCR,60,-200,60,,111,197.673,-44.447,1034.475,770,1160,1460,1070,11.0,816,30
184,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-200_rot=90_pos=initial.txt,FCR,60,-200,90,,107,148.764,-133.132,1017.808,770,1160,1460,1070,11.0,816,30
185,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=0_pos=initial.txt,FCR,60,-400,0,,146,739.351,-441.851,993.995,770,1160,1460,1070,11.0,816,30
186,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=120_pos=initial.txt,FCR,60,-400,120,,117,186.841,-377.033,1033.116,770,1160,1460,1070,11.0,816,30
187,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=150_pos=initial.txt,FCR,60,-400,150,,130,348.411,-471.028,1035.975,770,1160,1460,1070,11.0,816,30
188,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=180_pos=initial.txt,FCR,60,-400,180,,148,844.258,-405.261,989.219,770,1160,1460,1070,11.0,816,30
189,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=210_pos=initial.txt,FCR,60,-400,210,,116,255.38,-243.778,1017.825,770,1160,1460,1070,11.0,816,30
190,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=240_pos=initial.txt,FCR,60,-400,240,,113,131.79,-271.791,993.929,770,1160,1460,1070,11.0,816,30
191,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=270_pos=initial.txt,FCR,60,-400,270,,108,131.652,-282.838,980.508,770,1160,1460,1070,11.0,816,30
192,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=300_pos=initial.txt,FCR,60,-400,300,,115,133.129,-373.721,983.108,770,1160,1460,1070,11.0,816,30
193,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=30_pos=initial.txt,FCR,60,-400,30,,119,344.118,-312.416,1023.519,770,1160,1460,1070,11.0,816,30
194,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=330_pos=initial.txt,FCR,60,-400,330,,117,236.494,-410.432,1031.313,770,1160,1460,1070,11.0,816,30
195,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=60_pos=initial.txt,FCR,60,-400,60,,116,212.987,-244.796,1038.188,770,1160,1460,1070,11.0,816,30
196,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=-400_rot=90_pos=initial.txt,FCR,60,-400,90,,111,151.229,-289.21,1028.926,770,1160,1460,1070,11.0,816,30
197,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=0_pos=initial.txt,FCR,60,0,0,,151,911.539,39.861,995.303,770,1160,1460,1070,11.0,816,30
198,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=120_pos=initial.txt,FCR,60,0,120,,111,188.799,-50.847,1036.468,770,1160,1460,1070,11.0,816,30
199,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=150_pos=initial.txt,FCR,60,0,150,,124,352.872,-51.07,1037.428,770,1160,1460,1070,11.0,816,30
200,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=180_pos=initial.txt,FCR,60,0,180,,153,895.709,69.564,1000.197,770,1160,1460,1070,11.0,816,30
201,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=210_pos=initial.txt,FCR,60,0,210,,112,255.747,140.89,1030.685,770,1160,1460,1070,11.0,816,30
202,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=240_pos=initial.txt,FCR,60,0,240,,105,114.315,64.024,1011.598,770,1160,1460,1070,11.0,816,30
203,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=270_pos=initial.txt,FCR,60,0,270,,102,94.276,41.461,1001.162,770,1160,1460,1070,11.0,816,30
204,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=300_pos=initial.txt,FCR,60,0,300,,106,119.553,3.46,1008.644,770,1160,1460,1070,11.0,816,30
205,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=30_pos=initial.txt,FCR,60,0,30,,125,358.261,157.129,1038.668,770,1160,1460,1070,11.0,816,30
206,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=330_pos=initial.txt,FCR,60,0,330,,112,258.561,-61.722,1020.956,770,1160,1460,1070,11.0,816,30
207,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=60_pos=initial.txt,FCR,60,0,60,,110,204.333,120.291,1025.308,770,1160,1460,1070,11.0,816,30
208,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=90_pos=initial.txt,FCR,60,0,90,,105,152.965,49.99,1016.133,770,1160,1460,1070,11.0,816,30
209,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=0_pos=initial.txt,FCR,60,200,0,,180,1182.409,219.54,994.052,770,1160,1460,1070,11.0,816,30
210,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=120_pos=initial.txt,FCR,60,200,120,,111,191.881,159.714,1029.946,770,1160,1460,1070,11.0,816,30
211,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=150_pos=initial.txt,FCR,60,200,150,,122,361.31,140.37,1028.798,770,1160,1460,1070,11.0,816,30
212,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=180_pos=initial.txt,FCR,60,200,180,,150,823.449,334.909,980.424,770,1160,1460,1070,11.0,816,30
213,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=210_pos=initial.txt,FCR,60,200,210,,116,251.382,324.359,1030.234,770,1160,1460,1070,11.0,816,30
214,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=240_pos=initial.txt,FCR,60,200,240,,107,197.561,309.212,963.267,770,1160,1460,1070,11.0,816,30
215,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=270_pos=initial.txt,FCR,60,200,270,,102,174.724,184.4,953.519,770,1160,1460,1070,11.0,816,30
216,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=300_pos=initial.txt,FCR,60,200,300,,107,115.11,179.177,1011.602,770,1160,1460,1070,11.0,816,30
217,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=30_pos=initial.txt,FCR,60,200,30,,127,360.704,345.976,1032.69,770,1160,1460,1070,11.0,816,30
218,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=330_pos=initial.txt,FCR,60,200,330,,115,284.162,143.777,1018.133,770,1160,1460,1070,11.0,816,30
219,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=60_pos=initial.txt,FCR,60,200,60,,113,190.14,287.272,1035.605,770,1160,1460,1070,11.0,816,30
220,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=90_pos=initial.txt,FCR,60,200,90,,107,144.965,197.498,1031.615,770,1160,1460,1070,11.0,816,30
221,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=0_pos=initial.txt,FCR,60,400,0,,156,908.84,502.286,975.424,770,1160,1460,1070,11.0,816,30
222,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=120_pos=initial.txt,FCR,60,400,120,,121,253.038,319.716,1028.238,770,1160,1460,1070,11.0,816,30
223,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=150_pos=initial.txt,FCR,60,400,150,,122,328.949,407.803,1028.72,770,1160,1460,1070,11.0,816,30
224,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=180_pos=initial.txt,FCR,60,400,180,,152,760.216,563.918,993.584,770,1160,1460,1070,11.0,816,30
225,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=210_pos=initial.txt,FCR,60,400,210,,120,213.742,481.917,1034.233,770,1160,1460,1070,11.0,816,30
226,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=240_pos=initial.txt,FCR,60,400,240,,115,93.203,418.583,998.708,770,1160,1460,1070,11.0,816,30
227,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=270_pos=initial.txt,FCR,60,400,270,,112,113.886,324.662,997.787,770,1160,1460,1070,11.0,816,30
228,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=300_pos=initial.txt,FCR,60,400,300,,114,226.712,305.941,980.995,770,1160,1460,1070,11.0,816,30
229,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=30_pos=initial.txt,FCR,60,400,30,,132,331.639,544.422,1043.204,770,1160,1460,1070,11.0,816,30
230,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=330_pos=initial.txt,FCR,60,400,330,,120,268.554,325.893,1021.539,770,1160,1460,1070,11.0,816,30
231,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=60_pos=initial.txt,FCR,60,400,60,,118,161.936,451.522,1041.77,770,1160,1460,1070,11.0,816,30
232,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=90_pos=initial.txt,FCR,60,400,90,,112,235.995,304.259,1018.436,770,1160,1460,1070,11.0,816,30
233,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=0_pos=initial.txt,FCR,80,-200,0,,144,788.216,-213.381,996.02,770,1160,1460,1070,11.0,816,30
234,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=120_pos=initial.txt,FCR,80,-200,120,,110,187.044,-208.632,1035.253,770,1160,1460,1070,11.0,816,30
235,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=150_pos=initial.txt,FCR,80,-200,150,,129,377.95,-273.927,1042.212,770,1160,1460,1070,11.0,816,30
236,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=180_pos=initial.txt,FCR,80,-200,180,,160,985.026,-174.749,994.803,770,1160,1460,1070,11.0,816,30
237,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=210_pos=initial.txt,FCR,80,-200,210,,112,262.806,-54.96,1019.9,770,1160,1460,1070,11.0,816,30
238,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=240_pos=initial.txt,FCR,80,-200,240,,106,112.932,-108.319,1012.64,770,1160,1460,1070,11.0,816,30
