FCR_VelPath,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,MaxAccel,MaxAccelIndex
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=240_pos=initial.txt,MPV,40,-200,240,295.158,1379.989,127.644,96,96,98,1386.9615258607573,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=270_pos=initial.txt,MPV,40,-200,270,175.559,877.54,32.768,93,93,93,895.5284227231427,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=300_pos=initial.txt,MPV,40,-200,300,105.167,1065.541,37.777,96,140,106,1069.6069705059892,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=30_pos=initial.txt,MPV,40,-200,30,270.378,149.865,110.342,118,118,118,328.2364057702923,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=330_pos=initial.txt,MPV,40,-200,330,114.724,915.537,76.546,107,295,107,923.8359301661741,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=60_pos=initial.txt,MPV,40,-200,60,357.637,1901.136,57.854,103,120,102,1934.3020184205982,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=90_pos=initial.txt,MPV,40,-200,90,635.56,2688.654,80.133,101,101,101,2763.9135556317606,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=0_pos=initial.txt,MPV,40,-400,0,39.451,22.838,41.381,288,287,70,45.78612097568433,287
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=120_pos=initial.txt,MPV,40,-400,120,387.046,1529.61,118.064,108,109,107,1533.1742624127892,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=150_pos=initial.txt,MPV,40,-400,150,774.76,978.509,230.65,123,123,123,1269.2250955527943,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=180_pos=initial.txt,MPV,40,-400,180,35.667,11.018,17.652,184,154,65,36.47270828989808,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=210_pos=initial.txt,MPV,40,-400,210,213.871,1081.179,94.801,110,210,110,1104.6307872239486,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=240_pos=initial.txt,MPV,40,-400,240,342.763,1578.166,134.929,101,101,103,1584.4894894927515,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=270_pos=initial.txt,MPV,40,-400,270,276.093,1412.116,185.575,97,97,97,1450.7711820717973,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=300_pos=initial.txt,MPV,40,-400,300,222.153,1380.755,153.723,98,98,99,1401.148692407412,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=30_pos=initial.txt,MPV,40,-400,30,410.964,382.174,39.032,119,121,119,561.9414215093954,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=330_pos=initial.txt,MPV,40,-400,330,492.968,1793.619,215.332,109,109,109,1872.5529195216352,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=60_pos=initial.txt,MPV,40,-400,60,774.367,1402.188,185.813,108,108,108,1612.545164949497,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=90_pos=initial.txt,MPV,40,-400,90,594.89,277.035,35.315,108,110,108,656.7969921718583,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=0_pos=initial.txt,MPV,40,0,0,39.888,9.577,23.32,141,277,60,41.26963224939132,60
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=120_pos=initial.txt,MPV,40,0,120,531.615,2634.195,351.921,102,102,102,2710.248364355378,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=150_pos=initial.txt,MPV,40,0,150,396.478,282.122,95.669,118,118,118,495.92356762811744,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=180_pos=initial.txt,MPV,40,0,180,39.326,9.644,23.755,275,139,65,39.80497833186196,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=210_pos=initial.txt,MPV,40,0,210,165.169,478.23,54.336,110,188,112,497.0225200139326,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=240_pos=initial.txt,MPV,40,0,240,169.499,1848.349,81.672,96,96,108,1853.5232346018756,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=270_pos=initial.txt,MPV,40,0,270,352.568,1574.591,48.002,92,123,92,1613.60335352713,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=300_pos=initial.txt,MPV,40,0,300,120.612,830.231,87.541,96,226,113,836.3120928104531,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=30_pos=initial.txt,MPV,40,0,30,257.633,379.559,102.657,118,113,118,459.81637899818224,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=60_pos=initial.txt,MPV,40,0,60,536.544,1650.493,79.649,103,107,102,1697.6851699237407,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=90_pos=initial.txt,MPV,40,0,90,1042.686,1495.062,38.905,100,153,100,1822.7466035310558,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=0_pos=initial.txt,MPV,40,200,0,39.663,10.516,39.63,266,266,62,41.06495683669959,266
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=120_pos=initial.txt,MPV,40,200,120,493.098,1405.806,123.622,105,105,106,1424.0573719201063,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=150_pos=initial.txt,MPV,40,200,150,380.897,395.263,63.768,118,115,118,551.9158967261226,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=180_pos=initial.txt,MPV,40,200,180,39.128,25.073,28.731,267,140,69,39.65095502002442,69
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=210_pos=initial.txt,MPV,40,200,210,248.029,886.66,126.776,107,268,106,888.8238069296974,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=240_pos=initial.txt,MPV,40,200,240,125.074,879.747,74.504,97,216,105,884.5054017681294,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=270_pos=initial.txt,MPV,40,200,270,289.579,906.817,126.201,93,93,94,941.6026805325057,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=300_pos=initial.txt,MPV,40,200,300,219.013,1631.455,179.331,97,97,99,1643.079714160576,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=30_pos=initial.txt,MPV,40,200,30,381.949,943.504,220.516,120,120,119,1024.6823878846558,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=330_pos=initial.txt,MPV,40,200,330,173.085,684.285,94.051,109,255,110,689.1934541425941,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=60_pos=initial.txt,MPV,40,200,60,1858.497,1391.282,199.395,105,105,105,2330.1148187499257,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=90_pos=initial.txt,MPV,40,200,90,459.043,2084.925,118.074,102,102,101,2127.174328822394,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=0_pos=initial.txt,MPV,40,400,0,35.694,18.394,26.784,237,180,60,36.530674740551945,60
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=120_pos=initial.txt,MPV,40,400,120,134.957,107.464,30.929,128,127,131,156.7126310448523,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=180_pos=initial.txt,MPV,40,400,180,35.061,25.352,39.887,172,170,71,46.01755658441678,170
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=240_pos=initial.txt,MPV,40,400,240,318.518,893.029,775.525,105,105,105,1224.9055215770725,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=270_pos=initial.txt,MPV,40,400,270,70.249,421.897,204.727,104,104,104,474.1783895740083,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=300_pos=initial.txt,MPV,40,400,300,250.627,1490.381,861.769,107,107,108,1736.513697017965,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=30_pos=initial.txt,MPV,40,400,30,445.9,648.922,313.48,130,130,129,725.4558721059469,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=330_pos=initial.txt,MPV,40,400,330,239.828,1217.9,452.019,116,116,117,1315.1726437030995,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=60_pos=initial.txt,MPV,40,400,60,1829.767,1838.022,752.22,114,114,114,2700.4086866941084,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=90_pos=initial.txt,MPV,40,400,90,291.673,522.18,106.129,117,117,117,607.4606620761544,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=0_pos=initial.txt,MPV,60,-200,0,41.222,8.79,30.374,58,151,69,41.967134200466916,69
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=120_pos=initial.txt,MPV,60,-200,120,780.402,1180.336,97.546,103,102,102,1211.402852547822,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=150_pos=initial.txt,MPV,60,-200,150,320.814,338.098,91.674,120,115,120,468.0698708537007,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=180_pos=initial.txt,MPV,60,-200,180,37.876,15.939,38.183,281,283,62,38.84708267038852,62
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=210_pos=initial.txt,MPV,60,-200,210,237.023,1505.429,97.484,107,107,108,1526.6690660788279,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=240_pos=initial.txt,MPV,60,-200,240,196.033,681.945,41.507,96,96,109,683.209023413772,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=270_pos=initial.txt,MPV,60,-200,270,235.592,1090.469,114.519,92,105,92,1116.9634687065643,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=300_pos=initial.txt,MPV,60,-200,300,137.506,1266.827,75.132,96,113,115,1272.4189882181104,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=30_pos=initial.txt,MPV,60,-200,30,362.587,317.947,89.32,116,116,116,490.44641886550664,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=330_pos=initial.txt,MPV,60,-200,330,211.308,775.195,93.431,107,241,106,775.5245083593426,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=60_pos=initial.txt,MPV,60,-200,60,610.049,1319.085,57.177,103,102,103,1454.2905555569012,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=90_pos=initial.txt,MPV,60,-200,90,450.468,2091.289,75.032,101,100,101,2139.3108581302536,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=0_pos=initial.txt,MPV,60,-400,0,41.515,32.088,41.333,264,262,65,53.93183439305583,262
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=120_pos=initial.txt,MPV,60,-400,120,322.977,1641.162,139.1,108,111,107,1649.2979765333491,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=150_pos=initial.txt,MPV,60,-400,150,689.983,914.708,258.211,125,267,125,1159.1632957426662,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=180_pos=initial.txt,MPV,60,-400,180,41.713,9.733,22.652,186,203,59,42.45943128446258,59
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=210_pos=initial.txt,MPV,60,-400,210,197.263,1260.975,125.626,110,110,110,1282.4790577900287,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=240_pos=initial.txt,MPV,60,-400,240,284.639,1632.191,151.469,101,101,103,1639.7923981913077,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=270_pos=initial.txt,MPV,60,-400,270,223.588,1505.447,209.191,97,97,97,1536.269227067313,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=300_pos=initial.txt,MPV,60,-400,300,193.065,1385.051,116.442,98,98,99,1402.8329628626495,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=30_pos=initial.txt,MPV,60,-400,30,393.261,384.383,54.962,120,121,119,535.5263141704618,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=330_pos=initial.txt,MPV,60,-400,330,683.32,1510.302,170.262,109,109,109,1666.4115644845963,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=60_pos=initial.txt,MPV,60,-400,60,415.062,299.572,89.316,109,109,109,519.6125430395228,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=90_pos=initial.txt,MPV,60,-400,90,594.698,276.993,34.973,108,108,108,656.9733206013773,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=0_pos=initial.txt,MPV,60,0,0,40.591,11.397,19.266,296,271,60,41.88326283851343,60
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=120_pos=initial.txt,MPV,60,0,120,322.708,2179.875,203.752,102,102,123,2189.4718523100496,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=150_pos=initial.txt,MPV,60,0,150,360.873,328.584,87.314,118,118,118,495.80288601519857,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=180_pos=initial.txt,MPV,60,0,180,40.33,11.058,29.11,56,278,65,40.87041624451603,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=210_pos=initial.txt,MPV,60,0,210,258.171,761.469,94.343,107,250,107,804.0590173401453,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=240_pos=initial.txt,MPV,60,0,240,162.443,1822.227,80.778,96,96,108,1827.662826588646,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=270_pos=initial.txt,MPV,60,0,270,229.524,1421.297,59.733,92,109,92,1440.5503113553514,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=300_pos=initial.txt,MPV,60,0,300,143.244,788.382,91.442,96,216,113,794.6688118008658,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=30_pos=initial.txt,MPV,60,0,30,257.628,417.368,96.783,118,113,117,493.665597725829,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=330_pos=initial.txt,MPV,60,0,330,181.596,839.968,86.214,108,264,107,840.9089047602005,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=60_pos=initial.txt,MPV,60,0,60,1159.025,1125.428,136.998,102,102,102,1621.325256021444,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=90_pos=initial.txt,MPV,60,0,90,716.845,1803.326,85.517,100,100,100,1942.4635321132803,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=0_pos=initial.txt,MPV,60,200,0,37.715,14.749,40.44,271,272,61,43.94045385518907,272
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=120_pos=initial.txt,MPV,60,200,120,482.714,1454.104,151.813,105,105,106,1473.4208174537239,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=150_pos=initial.txt,MPV,60,200,150,309.347,363.687,108.576,119,119,118,485.7552025959166,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=180_pos=initial.txt,MPV,60,200,180,39.019,17.225,39.985,241,256,69,41.41949807759626,256
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=210_pos=initial.txt,MPV,60,200,210,222.867,818.962,101.992,107,242,106,820.6823736891148,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=240_pos=initial.txt,MPV,60,200,240,91.729,1641.198,73.742,97,97,97,1645.4127042201296,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=270_pos=initial.txt,MPV,60,200,270,299.365,994.942,69.787,93,93,93,1041.3449053786167,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=300_pos=initial.txt,MPV,60,200,300,159.297,796.798,53.099,97,96,99,802.8911227165237,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=30_pos=initial.txt,MPV,60,200,30,390.102,868.254,212.353,120,120,119,928.7167101619309,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=330_pos=initial.txt,MPV,60,200,330,126.469,941.278,67.23,109,257,156,942.6944131949653,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=60_pos=initial.txt,MPV,60,200,60,2459.717,2196.219,313.441,105,105,105,3312.375412982502,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=90_pos=initial.txt,MPV,60,200,90,446.792,1923.951,147.393,102,102,101,1974.7680336854758,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=0_pos=initial.txt,MPV,60,400,0,36.855,22.963,38.81,238,236,65,42.23648174268306,237
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=120_pos=initial.txt,MPV,60,400,120,91.987,70.142,28.095,128,127,127,116.4499768054936,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=150_pos=initial.txt,MPV,60,400,150,90.192,52.775,99.833,114,114,114,144.52136651028457,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=180_pos=initial.txt,MPV,60,400,180,35.578,28.444,39.502,173,171,71,45.31015548417374,170
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=210_pos=initial.txt,MPV,60,400,210,474.993,1863.604,386.563,110,110,111,1953.4584165394972,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=240_pos=initial.txt,MPV,60,400,240,311.302,995.435,881.674,105,105,105,1365.7045129547605,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=270_pos=initial.txt,MPV,60,400,270,105.794,646.663,397.009,104,104,112,763.9457538719619,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=300_pos=initial.txt,MPV,60,400,300,249.995,1425.592,783.545,107,107,108,1641.7650450201454,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=30_pos=initial.txt,MPV,60,400,30,690.303,752.94,197.531,130,131,130,1039.5240535095859,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=330_pos=initial.txt,MPV,60,400,330,221.949,773.397,294.268,116,116,117,844.9189547388555,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=60_pos=initial.txt,MPV,60,400,60,1338.877,1774.894,800.234,114,114,114,2362.8827281778076,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=90_pos=initial.txt,MPV,60,400,90,534.63,513.731,106.384,117,121,116,539.9264720876353,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=0_pos=initial.txt,MPV,80,-200,0,41.314,17.844,27.339,286,138,68,41.73775743855916,68
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=120_pos=initial.txt,MPV,80,-200,120,2054.712,2597.745,466.948,102,102,102,3344.8708379656455,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=150_pos=initial.txt,MPV,80,-200,150,217.078,247.364,103.061,119,117,119,330.22697114106234,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=180_pos=initial.txt,MPV,80,-200,180,38.513,12.722,56.59,143,280,62,57.901524453160995,280
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=210_pos=initial.txt,MPV,80,-200,210,252.232,1116.767,50.923,107,160,107,1145.7602159623104,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=240_pos=initial.txt,MPV,80,-200,240,129.438,856.095,35.404,96,97,96,866.1588486952032,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=270_pos=initial.txt,MPV,80,-200,270,156.074,325.46,18.692,90,94,91,351.5530209470543,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=80_tra=-200_rot=300_pos=initial.txt,MPV,80,-200,300,97.5,672.452,101.291,97,230,93,673.0090473455762,97
